telemetry_sequence,stm32_tick_ms,vision_frame_id,ball_x_px,error_px,velocity_px_s,p_term_us,i_term_us,d_term_us,control_offset_us,servo_target_us,servo_current_us,guard_state,measurement_status,control_flags,motion_state,motion_flags,motion_link_valid,acc_track_mg,yaw_rate_dps,vibration_level_mg,line_error,left_speed,right_speed,turn_command,motion_sequence,motion_age_ms,lost_grace,lost_age_ms,lost_recovery,pid_sum_raw_us,pid_sum_directed_us,acc_filtered_mg,af_raw_us,af_clamped_us,af_slewed_us,yaw_raw_dps,speed_average,speed_scale_x1000,yf_raw_us,yf_clamped_us,yf_slewed_us,hold_pwm_effective_us,feedforward_total_us,servo_prelimit_us,servo_flags,motion_bias_active_us,turn_scale,yaw_handover,turn_preview_raw_us,turn_preview_slewed_us
1957,39162,2963,488,18,3,72,-36,-3,-33,1296,1292,5,0,221,5,11,1,0,-29.900000000000002,10,48,252,154,-45,1665,11,0,0,0,33,-33,9,14,14,14,0.0,0,0,0,0,10,1329,24,1296,10,0,0.0,0.0,0,0
1958,39182,2965,488,18,4,72,-36,-4,-33,1287,1296,5,0,221,5,11,1,0,-32.300000000000004,11,23,223,182,-18,1666,11,0,0,0,33,-33,7,10,10,10,0.0,0,0,0,0,5,1320,14,1287,10,0,0.0,0.0,0,0
1959,39202,2967,488,18,3,72,-35,-3,-34,1282,1287,5,0,221,5,11,1,9,-30.200000000000003,12,15,218,182,-15,1667,11,0,0,0,34,-34,7,11,11,11,0.0,0,0,0,0,0,1316,11,1282,2,0,0.0,0.0,0,0
1960,39222,2969,488,18,2,72,-35,-2,-35,1286,1282,5,0,221,5,11,1,19,-26.3,14,39,224,176,-49,1668,11,0,0,0,35,-35,11,16,16,16,0.0,0,0,0,0,0,1321,16,1286,2,0,0.0,0.0,0,0
1961,39242,2970,488,18,2,72,-34,-2,-36,1289,1286,5,0,221,5,11,1,19,-24.6,18,41,227,165,-54,1669,11,0,0,0,36,-36,13,20,20,20,0.0,0,0,0,0,0,1325,20,1289,2,0,0.0,0.0,0,0
1962,39262,2972,487,19,0,76,-34,0,-42,1282,1289,5,0,221,5,11,1,11,-25.200000000000003,18,33,225,174,-37,1670,1,0,0,0,42,-42,13,19,19,19,0.0,0,0,0,0,0,1324,19,1282,2,0,0.0,0.0,0,0
1963,39282,2974,488,18,-1,72,-33,1,-39,1284,1282,5,0,221,5,11,1,11,-25.200000000000003,18,33,225,174,-37,1670,21,0,0,0,39,-39,12,18,18,18,0.0,0,0,0,0,0,1323,18,1284,2,0,0.0,0.0,0,0
1964,39302,2976,488,18,-1,72,-33,1,-40,1278,1284,5,0,221,5,11,1,0,-25.400000000000002,16,40,222,174,-53,1671,20,0,0,0,40,-40,8,13,13,13,0.0,0,0,0,0,0,1318,13,1278,2,0,0.0,0.0,0,0
1965,39322,2977,489,17,0,68,-33,0,-35,1286,1278,5,0,221,5,11,1,16,-25.400000000000002,17,29,222,179,-37,1673,1,0,0,0,35,-35,11,16,16,16,0.0,0,0,0,0,0,1321,16,1286,2,0,0.0,0.0,0,0
1966,39342,2979,490,16,5,64,-32,-5,-27,1300,1286,5,0,221,5,11,1,23,-23.8,13,23,221,173,-27,1674,1,0,0,0,27,-27,14,22,22,22,0.0,0,0,0,0,0,1327,22,1300,2,0,0.0,0.0,0,0
1967,39362,2981,491,15,11,60,-32,-11,-17,1313,1300,5,0,221,5,11,1,23,-23.8,13,23,221,173,-27,1674,21,0,0,0,17,-17,17,25,25,25,0.0,0,0,0,0,0,1330,25,1313,2,0,0.0,0.0,0,0
1968,39382,2982,492,14,17,56,-32,-17,-7,1324,1313,5,0,221,5,11,1,19,-21.900000000000002,12,20,216,174,-24,1675,11,0,0,0,7,-7,18,26,26,26,0.0,0,0,0,0,0,1331,26,1324,2,0,0.0,0.0,0,0
1969,39402,2984,492,14,22,56,-31,-22,-2,1336,1324,5,0,221,5,11,1,32,-20.400000000000002,15,20,217,178,-25,1676,11,0,0,0,2,-2,22,33,33,33,0.0,0,0,0,0,0,1338,33,1336,2,0,0.0,0.0,0,0
1970,39422,2986,492,14,24,56,-31,-24,-1,1332,1336,5,0,221,5,11,1,11,-19.700000000000003,14,20,215,174,-26,1677,10,0,0,0,1,-1,19,28,28,28,0.0,0,0,0,0,0,1333,28,1332,2,0,0.0,0.0,0,0
1971,39442,2988,494,12,26,48,-31,-26,8,1338,1332,5,0,221,5,11,1,12,-18.0,14,20,214,178,-26,1678,10,0,0,0,-8,8,17,25,25,25,0.0,0,0,0,0,0,1330,25,1338,2,0,0.0,0.0,0,0
1972,39462,2990,494,12,26,48,-30,-26,8,1330,1338,5,0,221,5,11,1,0,-17.900000000000002,16,20,212,176,-25,1679,10,0,0,0,-8,8,12,17,17,17,0.0,0,0,0,0,0,1322,17,1330,2,0,0.0,0.0,0,0
1973,39482,2991,494,12,26,48,-30,-26,8,1325,1330,5,0,221,5,11,1,0,-17.900000000000002,16,20,212,176,-25,1679,30,0,0,0,-8,8,8,12,12,12,0.0,0,0,0,0,0,1317,12,1325,2,0,0.0,0.0,0,0
1974,39502,2993,495,11,26,44,-30,-26,12,1326,1325,5,0,221,5,11,1,0,-16.5,16,20,210,176,-25,1681,1,0,0,0,-12,12,6,9,9,9,0.0,0,0,0,0,0,1314,9,1326,2,0,0.0,0.0,0,0
1975,39522,2995,496,10,28,40,-29,-28,17,1328,1326,5,0,221,5,11,1,0,-17.6,12,16,212,179,-18,1682,1,0,0,0,-17,17,4,6,6,6,0.0,0,0,0,0,0,1311,6,1328,2,0,0.0,0.0,0,0
1976,39542,2997,498,8,30,32,-29,-30,27,1336,1328,5,0,221,5,11,1,0,-17.6,12,16,212,179,-18,1682,21,0,0,0,-27,27,3,4,4,4,0.0,0,0,0,0,0,1309,4,1336,2,0,0.0,0.0,0,0
1977,39562,2998,498,8,32,32,-29,-32,29,1344,1336,5,0,221,5,71,1,15,-16.3,17,10,209,183,-13,1684,1,0,0,0,-29,29,6,10,10,10,0.0,0,0,0,0,0,1315,10,1344,2,0,0.0,0.0,0,0
1978,39582,3000,498,8,34,32,-29,-34,31,1350,1344,5,0,221,5,71,1,15,-16.3,17,10,209,183,-13,1684,21,0,0,0,-31,31,9,14,14,14,0.0,0,0,0,0,0,1319,14,1350,2,0,0.0,0.0,0,0
1979,39602,3002,498,8,34,32,-29,-34,30,1352,1350,5,0,221,5,71,1,16,-15.600000000000001,24,5,206,178,-3,1685,11,0,0,0,-30,30,11,17,17,17,0.0,0,0,0,0,0,1322,17,1352,2,0,0.0,0.0,0,0
1980,39622,3003,498,8,32,32,-29,-32,28,1351,1352,5,0,221,5,71,1,15,-15.0,21,0,202,182,0,1686,11,0,0,0,-28,28,12,18,18,18,0.0,0,0,0,0,0,1323,18,1351,2,0,0.0,0.0,0,0
1981,39642,3005,498,8,28,32,-28,-28,24,1345,1351,5,0,221,5,71,1,8,-12.700000000000001,27,2,202,181,-3,1687,11,0,0,0,-24,24,11,16,16,16,0.0,0,0,0,0,0,1321,16,1345,2,0,0.0,0.0,0,0
1982,39662,3007,499,7,24,28,-28,-24,24,1347,1345,5,0,221,5,71,1,15,-11.3,26,-3,200,184,5,1688,11,0,0,0,-24,24,12,18,18,18,0.0,0,0,0,0,0,1323,18,1347,2,0,0.0,0.0,0,0
1983,39682,3009,499,7,21,28,-28,-21,21,1339,1347,5,0,221,5,7,1,0,-10.100000000000001,25,-10,198,189,16,1689,11,0,0,0,-21,21,9,13,13,13,0.0,0,0,0,0,0,1318,13,1339,2,0,0.0,0.0,0,0
1984,39702,3010,500,6,20,24,-28,-20,24,1342,1339,5,0,221,5,7,1,10,-7.9,23,-15,194,191,21,1690,1,0,0,0,-24,24,9,13,13,13,0.0,0,0,0,0,0,1318,13,1342,2,0,0.0,0.0,0,0
1985,39722,3012,501,5,22,20,-28,-22,30,1352,1342,5,0,221,5,7,1,16,-5.300000000000001,23,-16,190,194,20,1691,1,0,0,0,-30,30,11,17,17,17,0.0,0,0,0,0,0,1322,17,1352,2,0,0.0,0.0,0,0
1986,39742,3014,502,4,25,0,-28,-25,53,1383,1352,5,0,221,5,7,1,29,-2.7,20,-16,187,193,20,1692,1,0,0,0,-53,53,16,25,25,25,0.0,0,0,0,0,0,1330,25,1383,2,0,0.0,0.0,0,0
1987,39762,3016,502,4,27,0,-28,-27,55,1384,1383,5,0,221,5,7,1,16,-1.0,21,-16,189,193,19,1693,1,0,0,0,-55,55,16,24,24,24,0.0,0,0,0,0,0,1329,24,1384,2,0,0.0,0.0,0,0
1988,39782,3017,502,4,28,0,-28,-28,56,1385,1384,5,0,221,5,7,1,16,-1.0,21,-16,189,193,19,1693,21,0,0,0,-56,56,16,24,24,24,0.0,0,0,0,0,0,1329,24,1385,2,0,0.0,0.0,0,0
1989,39802,3019,501,5,25,20,-28,-25,32,1360,1385,5,0,221,5,7,1,13,1.2000000000000002,17,-15,187,192,18,1694,20,0,0,0,-32,32,15,23,23,23,0.0,0,0,0,0,0,1328,23,1360,2,0,0.0,0.0,0,0
1990,39822,3021,501,5,19,20,-28,-19,26,1347,1360,5,0,221,5,7,1,0,2.6,16,-13,181,191,15,1695,11,0,0,0,-26,26,11,16,16,16,0.0,0,0,0,0,0,1321,16,1347,2,0,0.0,0.0,0,0
1991,39842,3023,502,4,14,0,-28,-14,42,1364,1347,5,0,221,5,7,1,12,2.9000000000000004,19,-8,187,193,9,1696,11,0,0,0,-42,42,11,17,17,17,0.0,0,0,0,0,0,1322,17,1364,2,0,0.0,0.0,0,0
1992,39862,3024,502,4,11,0,-28,-11,38,1359,1364,5,0,221,5,7,1,9,1.7000000000000002,17,-11,189,191,15,1697,11,0,0,0,-38,38,10,16,16,16,0.0,0,0,0,0,0,1321,16,1359,2,0,0.0,0.0,0,0
1993,39882,3026,502,4,10,0,-28,-10,37,1357,1359,5,0,221,5,7,1,8,1.0,14,-12,183,191,15,1698,11,0,0,0,-37,37,10,15,15,15,0.0,0,0,0,0,0,1320,15,1357,2,0,0.0,0.0,0,0
1994,39902,3028,501,5,9,20,-27,-9,16,1335,1357,5,0,221,5,7,1,9,0.8,13,-15,186,194,19,1699,10,0,0,0,-16,16,10,14,14,14,0.0,0,0,0,0,0,1319,14,1335,2,0,0.0,0.0,0,0
1995,39922,3030,501,5,6,20,-27,-6,13,1332,1335,5,0,221,5,7,1,9,0.8,13,-15,186,194,19,1699,30,0,0,0,-13,13,9,14,14,14,0.0,0,0,0,0,0,1319,14,1332,2,0,0.0,0.0,0,0
1996,39942,3031,501,5,4,20,-27,-4,11,1334,1332,5,0,221,5,7,1,19,1.0,12,-14,188,195,17,1701,1,0,0,0,-11,11,12,18,18,18,0.0,0,0,0,0,0,1323,18,1334,2,0,0.0,0.0,0,0
1997,39962,3033,500,6,-1,24,-27,1,2,1320,1334,5,0,221,5,7,1,0,2.0,14,-15,183,191,18,1702,1,0,0,0,-2,2,9,13,13,13,0.0,0,0,0,0,0,1318,13,1320,2,0,0.0,0.0,0,0
1998,39982,3035,501,5,-3,20,-27,3,4,1326,1320,5,0,221,5,7,1,18,2.0,17,-17,181,196,20,1703,1,0,0,0,-4,4,11,17,17,17,0.0,0,0,0,0,0,1322,17,1326,2,0,0.0,0.0,0,0
1999,40002,3037,500,6,-4,24,-27,4,-1,1321,1326,5,0,221,5,7,1,12,2.1,18,-18,182,190,22,1704,1,0,0,0,1,-1,12,17,17,17,0.0,0,0,0,0,0,1322,17,1321,2,0,0.0,0.0,0,0
2000,40022,3038,500,6,-5,24,-27,5,-2,1321,1321,5,0,221,5,7,1,12,2.1,18,-18,182,190,22,1704,21,0,0,0,2,-2,12,18,18,18,0.0,0,0,0,0,0,1323,18,1321,0,0,0.0,0.0,0,0
2001,40042,3040,500,6,-6,24,-26,6,-3,1314,1321,5,0,221,5,7,1,0,2.8000000000000003,17,-17,179,192,20,1705,10,0,0,0,3,-3,8,12,12,12,0.0,0,0,0,0,0,1317,12,1314,2,0,0.0,0.0,0,0
2002,40062,3042,501,5,-4,20,-26,4,3,1317,1314,5,0,221,5,7,1,0,3.5,13,-17,182,192,20,1706,10,0,0,0,-3,3,6,9,9,9,0.0,0,0,0,0,0,1314,9,1317,2,0,0.0,0.0,0,0
2003,40082,3044,502,4,-1,0,-26,1,26,1343,1317,5,0,221,5,7,1,13,3.9000000000000004,13,-16,176,194,19,1707,10,0,0,0,-26,26,8,12,12,12,0.0,0,0,0,0,0,1317,12,1343,2,0,0.0,0.0,0,0
2004,40102,3045,501,5,1,20,-26,-1,8,1328,1343,5,0,221,5,7,1,14,3.9000000000000004,10,-16,178,194,19,1708,10,0,0,0,-8,8,10,15,15,15,0.0,0,0,0,0,0,1320,15,1328,2,0,0.0,0.0,0,0
2005,40122,3047,500,6,3,24,-26,-3,5,1320,1328,5,0,221,5,7,1,0,4.2,12,-15,179,192,18,1709,11,0,0,0,-5,5,7,10,10,10,0.0,0,0,0,0,0,1315,10,1320,2,0,0.0,0.0,0,0
2006,40142,3049,499,7,0,28,-26,0,-3,1309,1320,5,0,221,5,7,1,0,4.2,12,-15,179,192,18,1709,31,0,0,0,3,-3,5,7,7,7,0.0,0,0,0,0,0,1312,7,1309,2,0,0.0,0.0,0,0
2007,40162,3050,498,8,-5,32,-26,5,-11,1309,1309,5,0,221,5,7,1,22,4.0,14,-11,179,195,11,1710,20,0,0,0,11,-11,10,15,15,15,0.0,0,0,0,0,0,1320,15,1309,0,0,0.0,0.0,0,0
2008,40182,3052,499,7,-10,28,-26,10,-12,1308,1309,5,0,221,5,7,1,10,2.7,15,-4,181,189,5,1712,1,0,0,0,12,-12,10,15,15,15,0.0,0,0,0,0,0,1320,15,1308,2,0,0.0,0.0,0,0
2009,40202,3054,500,6,-10,24,-25,10,-9,1306,1308,5,0,221,5,7,1,0,2.6,17,0,182,188,0,1713,1,0,0,0,9,-9,7,10,10,10,0.0,0,0,0,0,0,1315,10,1306,2,0,0.0,0.0,0,0
2010,40222,3056,500,6,-7,24,-25,7,-6,1306,1306,5,0,221,5,7,1,0,0.9,20,-2,182,189,2,1714,1,0,0,0,6,-6,5,7,7,7,0.0,0,0,0,0,0,1312,7,1306,0,0,0.0,0.0,0,0
2011,40242,3058,501,5,-1,20,-25,1,4,1314,1306,5,0,221,5,7,1,0,0.9,20,-2,182,189,2,1714,21,0,0,0,-4,4,3,5,5,5,0.0,0,0,0,0,0,1310,5,1314,2,0,0.0,0.0,0,0
2012,40262,3059,501,5,5,20,-25,-5,10,1327,1314,5,0,221,5,7,1,19,0.2,19,-3,181,188,4,1715,10,0,0,0,-10,10,8,12,12,12,0.0,0,0,0,0,0,1317,12,1327,2,0,0.0,0.0,0,0
2013,40282,3061,501,5,8,20,-25,-8,13,1337,1327,5,0,221,5,7,1,24,-0.5,17,-4,182,187,3,1716,10,0,0,0,-13,13,13,19,19,19,0.0,0,0,0,0,0,1324,19,1337,2,0,0.0,0.0,0,0
2014,40302,3063,501,5,9,20,-25,-9,13,1336,1337,5,0,221,5,7,1,10,-0.2,19,-11,178,186,13,1717,10,0,0,0,-13,13,12,18,18,18,0.0,0,0,0,0,0,1323,18,1336,2,0,0.0,0.0,0,0
2015,40322,3064,502,4,10,0,-25,-10,35,1357,1336,5,0,221,5,7,1,10,0.5,17,-3,178,184,1,1718,10,0,0,0,-35,35,11,17,17,17,0.0,0,0,0,0,0,1322,17,1357,2,0,0.0,0.0,0,0
2016,40342,3066,502,4,11,0,-25,-11,36,1353,1357,5,0,221,5,7,1,0,0.8,14,-3,179,186,3,1719,10,0,0,0,-36,36,8,12,12,12,0.0,0,0,0,0,0,1317,12,1353,2,0,0.0,0.0,0,0
2017,40362,3068,502,4,11,0,-25,-11,36,1358,1353,5,0,221,5,7,1,20,2.3000000000000003,15,-3,182,187,4,1720,1,0,0,0,-36,36,12,17,17,17,0.0,0,0,0,0,0,1322,17,1358,2,0,0.0,0.0,0,0
2018,40382,3070,501,5,9,20,-25,-9,14,1340,1358,5,0,221,5,7,1,20,2.3000000000000003,15,-3,182,187,4,1720,21,0,0,0,-14,14,14,21,21,21,0.0,0,0,0,0,0,1326,21,1340,2,0,0.0,0.0,0,0
2019,40402,3071,500,6,6,24,-25,-6,7,1338,1340,5,0,221,5,7,1,25,0.30000000000000004,15,0,179,186,0,1721,20,0,0,0,-7,7,17,26,26,26,0.0,0,0,0,0,0,1331,26,1338,2,0,0.0,0.0,0,0
2020,40422,3073,501,5,2,20,-24,-2,6,1338,1338,5,0,221,5,7,1,20,-1.0,15,-2,173,184,2,1723,1,0,0,0,-6,6,18,27,27,27,0.0,0,0,0,0,0,1332,27,1338,0,0,0.0,0.0,0,0
2021,40442,3075,500,6,-2,24,-24,2,-2,1326,1338,5,0,221,5,7,1,9,-0.5,17,2,184,180,-3,1724,1,0,0,0,2,-2,15,23,23,23,0.0,0,0,0,0,0,1328,23,1326,2,0,0.0,0.0,0,0
2022,40462,3077,500,6,-5,24,-24,5,-5,1320,1326,5,0,221,5,7,1,9,-0.5,17,2,184,180,-3,1724,21,0,0,0,5,-5,13,20,20,20,0.0,0,0,0,0,0,1325,20,1320,2,0,0.0,0.0,0,0
2023,40482,3078,500,6,-7,24,-24,7,-7,1319,1320,5,0,221,5,7,1,15,-0.8,13,-11,182,180,0,1725,11,0,0,0,7,-7,14,21,21,21,0.0,0,0,0,0,0,1326,21,1319,2,0,0.0,0.0,0,0
2024,40502,3080,500,6,-7,24,-24,7,-7,1318,1319,5,0,221,5,7,1,12,-0.2,16,-14,172,185,16,1726,10,0,0,0,7,-7,13,20,20,20,0.0,0,0,0,0,0,1325,20,1318,2,0,0.0,0.0,0,0
2025,40522,3082,500,6,-7,24,-24,7,-7,1312,1318,5,0,221,5,7,1,0,1.1,18,-2,175,180,0,1727,10,0,0,0,7,-7,9,14,14,14,0.0,0,0,0,0,0,1319,14,1312,2,0,0.0,0.0,0,0
2026,40542,3084,500,6,-5,24,-23,5,-6,1314,1312,5,0,221,5,7,1,11,2.2,21,-3,178,182,3,1728,10,0,0,0,6,-6,10,15,15,15,0.0,0,0,0,0,0,1320,15,1314,2,0,0.0,0.0,0,0
2027,40562,3085,503,3,-1,0,-23,1,22,1337,1314,5,0,221,5,7,1,0,1.2000000000000002,18,2,177,176,-4,1729,10,0,0,0,-22,22,7,10,10,10,0.0,0,0,0,0,0,1315,10,1337,2,0,0.0,0.0,0,0
2028,40582,3087,500,6,1,24,-23,-1,0,1312,1337,5,0,221,5,7,1,0,1.2000000000000002,18,2,177,176,-4,1729,30,0,0,0,0,0,5,7,7,7,0.0,0,0,0,0,0,1312,7,1312,2,0,0.0,0.0,0,0
2029,40602,3089,500,6,1,24,-23,-1,0,1310,1312,5,0,221,5,7,1,0,-0.7000000000000001,22,14,184,171,-18,1731,1,0,0,0,0,0,3,5,5,5,0.0,0,0,0,0,0,1310,5,1310,2,0,0.0,0.0,0,0
2030,40622,3091,498,8,-3,32,-23,3,-12,1301,1310,5,0,221,5,7,1,11,-2.8000000000000003,21,9,180,176,-6,1732,0,0,0,0,12,-12,6,8,8,8,0.0,0,0,0,0,0,1313,8,1301,2,0,0.0,0.0,0,0
2031,40642,3092,498,8,-8,32,-23,8,-17,1294,1301,5,0,221,5,7,1,0,-3.2,18,-4,180,172,0,1733,1,0,0,0,17,-17,4,6,6,6,0.0,0,0,0,0,0,1311,6,1294,2,0,0.0,0.0,0,0
2032,40662,3094,498,8,-16,32,-23,16,-25,1284,1294,5,0,221,5,7,1,0,-3.6,18,-11,173,185,12,1734,1,0,0,0,25,-25,3,4,4,4,0.0,0,0,0,0,0,1309,4,1284,2,0,0.0,0.0,0,0
2033,40682,3096,496,10,-20,40,-22,20,-38,1270,1284,5,0,221,5,7,1,0,-3.6,18,-11,173,185,12,1734,21,0,0,0,38,-38,2,3,3,3,0.0,0,0,0,0,0,1308,3,1270,2,0,0.0,0.0,0,0
2034,40702,3098,497,9,-22,36,-22,22,-36,1279,1270,5,0,221,5,7,1,17,-1.0,18,0,178,181,0,1735,11,0,0,0,36,-36,6,10,10,10,0.0,0,0,0,0,0,1315,10,1279,2,0,0.0,0.0,0,0
2035,40722,3099,498,8,-22,32,-22,22,-32,1293,1279,5,0,221,5,7,1,29,0.5,18,1,177,175,-1,1736,11,0,0,0,32,-32,13,20,20,20,0.0,0,0,0,0,0,1325,20,1293,2,0,0.0,0.0,0,0
2036,40742,3101,496,10,-20,40,-22,20,-38,1290,1293,5,0,221,5,7,1,20,1.0,17,4,174,176,-4,1737,11,0,0,0,38,-38,15,23,23,23,0.0,0,0,0,0,0,1328,23,1290,2,0,0.0,0.0,0,0
2037,40762,3103,497,9,-17,36,-21,17,-32,1289,1290,5,0,221,5,7,1,0,-0.4,20,8,174,172,-12,1738,11,0,0,0,32,-32,11,16,16,16,0.0,0,0,0,0,0,1321,16,1289,2,0,0.0,0.0,0,0
2038,40782,3105,496,10,-15,40,-21,15,-33,1291,1289,5,0,221,5,7,1,18,-0.4,20,3,179,175,-1,1739,11,0,0,0,33,-33,13,19,19,19,0.0,0,0,0,0,0,1324,19,1291,2,0,0.0,0.0,0,0
2039,40802,3106,496,10,-13,40,-21,13,-32,1293,1291,5,0,221,5,7,1,15,-2.1,15,-3,174,171,0,1740,1,0,0,0,32,-32,14,20,20,20,0.0,0,0,0,0,0,1325,20,1293,2,0,0.0,0.0,0,0
2040,40822,3108,496,10,-13,40,-21,13,-33,1286,1293,5,0,221,5,7,1,0,-1.7000000000000002,16,0,172,175,0,1741,1,0,0,0,33,-33,9,14,14,14,0.0,0,0,0,0,0,1319,14,1286,2,0,0.0,0.0,0,0
2041,40842,3110,494,12,-14,48,-20,14,-42,1283,1286,5,0,221,5,7,1,22,-1.9000000000000001,18,-1,176,172,2,1742,0,0,0,0,42,-42,13,20,20,20,0.0,0,0,0,0,0,1325,20,1283,2,0,0.0,0.0,0,0
2042,40862,3112,496,10,-15,40,-20,15,-34,1295,1283,5,0,221,5,7,1,22,-1.9000000000000001,18,-1,176,172,2,1742,20,0,0,0,34,-34,16,24,24,24,0.0,0,0,0,0,0,1329,24,1295,2,0,0.0,0.0,0,0
2043,40882,3113,495,11,-15,44,-20,15,-39,1289,1295,5,0,221,5,7,1,15,-0.8,14,3,174,176,-5,1744,1,0,0,0,39,-39,16,23,23,23,0.0,0,0,0,0,0,1328,23,1289,2,0,0.0,0.0,0,0
2044,40902,3115,494,12,-15,48,-20,15,-43,1285,1289,5,0,221,5,7,1,15,-0.8,14,3,174,176,-5,1744,21,0,0,0,43,-43,15,23,23,23,0.0,0,0,0,0,0,1328,23,1285,2,0,0.0,0.0,0,0
2045,40922,3117,494,12,-15,48,-19,15,-44,1283,1285,5,0,221,5,7,1,13,-0.9,14,16,170,173,-20,1745,11,0,0,0,44,-44,15,22,22,22,0.0,0,0,0,0,0,1327,22,1283,2,0,0.0,0.0,0,0
2046,40942,3118,494,12,-15,48,-19,15,-44,1280,1283,5,0,221,5,7,1,8,-1.4000000000000001,11,10,179,164,-11,1746,11,0,0,0,44,-44,13,19,19,19,0.0,0,0,0,0,0,1324,19,1280,2,0,0.0,0.0,0,0
2047,40962,3120,494,12,-14,48,-19,14,-43,1279,1280,5,0,221,5,7,1,9,-3.4000000000000004,7,2,173,174,-3,1747,11,0,0,0,43,-43,12,17,17,17,0.0,0,0,0,0,0,1322,17,1279,2,0,0.0,0.0,0,0
2048,40982,3122,494,12,-12,48,-19,12,-42,1275,1279,5,0,221,5,7,1,0,-2.7,8,2,175,168,-2,1748,10,0,0,0,42,-42,8,12,12,12,0.0,0,0,0,0,0,1317,12,1275,2,0,0.0,0.0,0,0
2049,41002,3124,494,12,-10,48,-18,10,-40,1274,1275,5,0,221,5,7,1,0,-2.4000000000000004,10,3,169,172,-4,1749,10,0,0,0,40,-40,6,9,9,9,0.0,0,0,0,0,0,1314,9,1274,2,0,0.0,0.0,0,0
2050,41022,3125,494,12,-8,48,-18,8,-38,1273,1274,5,0,221,5,7,1,0,-2.4000000000000004,10,3,169,172,-4,1749,30,0,0,0,38,-38,4,6,6,6,0.0,0,0,0,0,0,1311,6,1273,2,0,0.0,0.0,0,0
2051,41042,3127,493,13,-7,52,-18,7,-42,1267,1273,5,0,221,5,7,1,0,-1.8,15,13,170,170,-14,1751,1,0,0,0,42,-42,3,4,4,4,0.0,0,0,0,0,0,1309,4,1267,2,0,0.0,0.0,0,0
2052,41062,3129,495,11,-5,44,-17,5,-32,1276,1267,5,0,221,5,7,1,0,-2.6,18,-8,177,170,15,1752,1,0,0,0,32,-32,2,3,3,3,0.0,0,0,0,0,0,1308,3,1276,2,0,0.0,0.0,0,0
2053,41082,3131,493,13,-5,52,-17,5,-40,1267,1276,5,0,221,5,7,1,0,-2.6,18,-8,177,170,15,1752,21,0,0,0,40,-40,1,2,2,2,0.0,0,0,0,0,0,1307,2,1267,2,0,0.0,0.0,0,0
2054,41102,3132,493,13,-6,52,-17,6,-41,1265,1267,5,0,221,5,7,1,0,-2.2,17,-1,162,176,0,1753,20,0,0,0,41,-41,1,1,1,1,0.0,0,0,0,0,0,1306,1,1265,2,0,0.0,0.0,0,0
2055,41122,3134,493,13,-6,52,-16,6,-42,1268,1265,5,0,221,5,7,1,9,-0.30000000000000004,16,0,174,170,0,1754,20,0,0,0,42,-42,3,5,5,5,0.0,0,0,0,0,0,1310,5,1268,2,0,0.0,0.0,0,0
2056,41142,3136,492,14,-8,56,-16,8,-48,1261,1268,5,0,221,5,7,1,0,-1.7000000000000002,17,2,170,165,-3,1755,11,0,0,0,48,-48,2,4,4,4,0.0,0,0,0,0,0,1309,4,1261,2,0,0.0,0.0,0,0
2057,41162,3138,492,14,-12,56,-16,12,-52,1255,1261,5,0,221,5,7,1,0,-1.9000000000000001,12,8,171,171,-12,1756,11,0,0,0,52,-52,2,2,2,2,0.0,0,0,0,0,0,1307,2,1255,2,0,0.0,0.0,0,0
2058,41182,3140,493,13,-10,52,-15,10,-47,1264,1255,5,0,221,5,7,1,9,-3.1,11,11,174,164,-12,1757,11,0,0,0,47,-47,4,6,6,6,0.0,0,0,0,0,0,1311,6,1264,2,0,0.0,0.0,0,0
2059,41202,3141,492,14,-10,56,-15,10,-51,1262,1264,5,0,221,5,7,1,9,-3.8000000000000003,9,-13,169,166,17,1758,12,0,0,0,51,-51,5,8,8,8,0.0,0,0,0,0,0,1313,8,1262,2,0,0.0,0.0,0,0
2060,41222,3143,492,14,-9,56,-15,9,-50,1264,1262,5,0,221,5,7,1,8,-3.4000000000000004,8,-1,165,176,1,1759,11,0,0,0,50,-50,6,9,9,9,0.0,0,0,0,0,0,1314,9,1264,2,0,0.0,0.0,0,0
2061,41242,3145,492,14,-7,56,-14,7,-49,1266,1264,5,0,221,5,7,1,8,-3.1,6,4,171,168,0,1760,1,0,0,0,49,-49,7,10,10,10,0.0,0,0,0,0,0,1315,10,1266,2,0,0.0,0.0,0,0
2062,41262,3146,492,14,-6,56,-14,6,-48,1274,1266,5,0,221,5,7,1,22,-1.9000000000000001,12,15,167,167,-21,1761,1,0,0,0,48,-48,11,17,17,17,0.0,0,0,0,0,0,1322,17,1274,2,0,0.0,0.0,0,0
2063,41282,3148,492,14,-6,56,-14,6,-48,1275,1274,5,0,221,5,7,1,14,-2.1,13,0,170,161,0,1762,1,0,0,0,48,-48,12,18,18,18,0.0,0,0,0,0,0,1323,18,1275,2,0,0.0,0.0,0,0
2064,41302,3150,492,14,-4,56,-13,4,-47,1267,1275,5,0,221,5,7,1,-9,-2.3000000000000003,19,-7,162,171,4,1763,1,0,0,0,47,-47,6,9,9,9,0.0,0,0,0,0,0,1314,9,1267,2,0,0.0,0.0,0,0
